Time,Open,High,Low,Close,Volume
2021-11-15 00:00:00,65505.03,66084.5,65505.03,65906.13,357.70204094
2021-11-15 00:15:00,65906.12,66198.48,65750.01,65937.9,155.35771939
2021-11-15 00:30:00,65937.9,66104.93,65818.54,65869.49,121.97553468
2021-11-15 00:45:00,65870.93,66086.3,65869.49,65878.01,89.0753121
2021-11-15 01:00:00,65878.01,65954.51,65737.27,65807.2,124.92932434
2021-11-15 01:15:00,65807.19,65840.38,65538.83,65647.24,102.23539673
2021-11-15 01:30:00,65649.99,65932.28,65615.94,65814.77,72.25297601
2021-11-15 01:45:00,65814.76,65955.03,65671.7,65930.82,102.49909682
2021-11-15 02:00:00,65930.8,65968.76,65851.8,65889.72,50.87700292
2021-11-15 02:15:00,65889.73,65920.89,65710.03,65799.9,44.03598227
2021-11-15 02:30:00,65800.0,65808.4,65700.0,65779.07,54.61895264
2021-11-15 02:45:00,65779.07,65805.23,65676.62,65713.95,38.92572948
2021-11-15 03:00:00,65713.95,65797.14,65657.25,65796.77,39.95958312
2021-11-15 03:15:00,65794.22,65794.22,65633.16,65690.68,59.41788109
2021-11-15 03:30:00,65690.68,65920.35,65690.67,65879.14,58.43320494
2021-11-15 03:45:00,65875.0,65890.82,65674.43,65745.61,44.52709997
2021-11-15 04:00:00,65745.61,65879.97,65739.47,65831.77,52.38427574
2021-11-15 04:15:00,65831.77,65888.85,65728.02,65812.77,95.93069487
2021-11-15 04:30:00,65812.76,65833.05,65755.58,65774.52,24.59896293
2021-11-15 04:45:00,65774.51,65882.6,65735.66,65800.21,67.10034218
2021-11-15 05:00:00,65799.2,65860.64,65777.65,65829.47,25.77715198
2021-11-15 05:15:00,65829.46,65927.96,65801.24,65840.59,47.58910047
2021-11-15 05:30:00,65840.59,65901.59,65777.0,65784.88,48.17847454
2021-11-15 05:45:00,65784.88,65827.29,65705.11,65732.99,50.30174394
2021-11-15 06:00:00,65732.99,65752.36,65639.77,65746.19,44.15421144
2021-11-15 06:15:00,65746.19,65825.78,65726.95,65825.78,35.08512453
2021-11-15 06:30:00,65829.13,65856.57,65774.64,65793.2,23.35210786
2021-11-15 06:45:00,65793.19,65812.93,65672.33,65687.92,29.16499125
2021-11-15 07:00:00,65687.92,65764.67,65628.15,65762.45,27.96163159
2021-11-15 07:15:00,65759.05,65759.05,65632.23,65652.1,13.31112046
2021-11-15 07:30:00,65653.56,65696.19,65528.03,65541.0,30.55543082
2021-11-15 07:45:00,65540.99,65641.69,65540.38,65599.38,18.88576201
2021-11-15 08:00:00,65599.71,65695.24,65442.72,65475.56,41.14463318
2021-11-15 08:15:00,65475.56,65475.56,65292.42,65388.41,120.08257964
2021-11-15 08:30:00,65388.41,65579.67,65353.88,65559.99,108.85897434
2021-11-15 08:45:00,65559.99,65847.65,65539.5,65752.58,65.2186589
2021-11-15 09:00:00,65752.58,66323.06,65694.65,66319.38,110.80362601
2021-11-15 09:15:00,66313.35,66339.9,66003.57,66123.62,168.47271748
2021-11-15 09:30:00,66124.82,66163.5,65845.23,65857.34,63.36060692
2021-11-15 09:45:00,65857.33,66033.54,65852.29,65992.94,23.8092832
2021-11-15 10:00:00,65992.93,66020.27,65845.77,65910.75,53.40247804
2021-11-15 10:15:00,65910.76,66020.91,65769.66,65774.09,53.25483297
2021-11-15 10:30:00,65774.08,65920.92,65774.08,65887.8,26.35862022
2021-11-15 10:45:00,65893.6,66081.92,65804.43,65956.54,35.91812761
2021-11-15 11:00:00,65951.5,65977.33,65869.05,65882.94,25.54767092
2021-11-15 11:15:00,65882.95,65884.2,65767.63,65769.19,41.6639468
2021-11-15 11:30:00,65769.19,65840.32,65646.75,65794.03,52.41684181
2021-11-15 11:45:00,65794.04,65801.49,65693.34,65751.82,31.11211605
2021-11-15 12:00:00,65757.12,65852.0,65668.2,65722.77,41.43789075
2021-11-15 12:15:00,65722.76,65836.35,65563.45,65769.01,38.67380143
2021-11-15 12:30:00,65769.0,65980.77,65762.91,65859.87,50.81505438
2021-11-15 12:45:00,65866.65,65890.84,65692.19,65702.71,54.65941497
2021-11-15 13:00:00,65702.71,65792.2,65679.59,65778.18,105.79468832
2021-11-15 13:15:00,65778.18,65778.18,65536.39,65536.42,49.56075614
2021-11-15 13:30:00,65536.43,65584.72,65393.49,65465.3,82.03021554
2021-11-15 13:45:00,65465.31,65520.2,65378.7,65511.15,85.69355
2021-11-15 14:00:00,65508.41,65517.73,65167.04,65313.29,137.26214789
2021-11-15 14:15:00,65313.3,65361.2,64961.92,65136.93,171.53534825
2021-11-15 14:30:00,65140.73,65285.26,65059.62,65182.88,160.6347773
2021-11-15 14:45:00,65182.87,65182.87,64760.5,64861.2,236.48695362
2021-11-15 15:00:00,64861.19,64892.37,64420.46,64673.56,361.74635046
2021-11-15 15:15:00,64673.58,64774.44,64547.05,64592.4,122.27680105
2021-11-15 15:30:00,64592.39,64666.35,64311.0,64311.0,224.1430805
2021-11-15 15:45:00,64311.0,64596.15,64234.0,64309.24,214.45866373
2021-11-15 16:00:00,64304.65,64441.35,64064.02,64117.83,274.87272412
2021-11-15 16:15:00,64117.83,64288.94,63903.91,64117.22,391.22042325
2021-11-15 16:30:00,64117.21,64418.86,64037.01,64156.21,260.62121012
2021-11-15 16:45:00,64152.82,64246.19,63962.41,64246.19,201.96333717
2021-11-15 17:00:00,64246.19,64389.31,64107.13,64369.55,211.16207261
2021-11-15 17:15:00,64376.28,64441.29,64220.0,64257.65,156.49433196
2021-11-15 17:30:00,64257.64,64389.4,64233.18,64327.79,99.6172742
2021-11-15 17:45:00,64331.47,64339.99,64016.87,64040.48,171.05995601
2021-11-15 18:00:00,64040.48,64178.94,63937.68,63977.86,171.71653108
2021-11-15 18:15:00,63978.42,64081.88,63855.78,64010.55,170.30878403
2021-11-15 18:30:00,64001.3,64029.94,63779.36,63798.08,159.84453895
2021-11-15 18:45:00,63795.74,63883.88,63636.76,63807.28,306.57294251
2021-11-15 19:00:00,63807.29,63934.9,63649.54,63923.76,175.67826744
2021-11-15 19:15:00,63923.76,64049.52,63818.36,64016.04,164.91671008
2021-11-15 19:30:00,64014.99,64283.05,63965.12,64246.2,131.96426725
2021-11-15 19:45:00,64245.35,64324.22,64121.59,64270.64,143.04288964
2021-11-15 20:00:00,64271.54,64271.54,63913.69,64075.48,123.88432154
2021-11-15 20:15:00,64075.48,64080.21,63829.18,63844.34,94.2910456
2021-11-15 20:30:00,63844.33,63958.68,63800.0,63833.05,81.94619342
2021-11-15 20:45:00,63832.21,64141.82,63802.02,63907.49,120.4788826
2021-11-15 21:00:00,63907.5,63934.94,63371.0,63851.25,288.77852202
2021-11-15 21:15:00,63851.25,64023.61,63751.02,63807.96,121.61983195
2021-11-15 21:30:00,63803.82,63998.45,63785.0,63912.43,64.94874299
2021-11-15 21:45:00,63913.22,64019.17,63866.77,63900.01,122.5407108
2021-11-15 22:00:00,63900.01,63910.27,63623.4,63628.87,102.62048073
2021-11-15 22:15:00,63623.91,63648.74,63443.53,63609.29,109.65751654
2021-11-15 22:30:00,63609.29,63821.74,63592.08,63765.28,147.7668857
2021-11-15 22:45:00,63765.28,64033.33,63762.61,63975.63,170.22185966
2021-11-15 23:00:00,63975.63,63986.99,63830.78,63877.58,94.80447411
2021-11-15 23:15:00,63876.83,63994.1,63655.96,63680.89,92.44878994
2021-11-15 23:30:00,63676.8,63842.69,63523.43,63842.68,88.0762404
2021-11-15 23:45:00,63842.68,63857.01,63485.86,63624.59,101.62529557
2021-11-16 00:00:00,63621.05,63624.6,62556.01,62826.67,725.53660688
2021-11-16 00:15:00,62830.79,63000.0,62603.76,62656.65,335.58335649
2021-11-16 00:30:00,62656.65,62934.52,62550.01,62822.99,240.80903719
2021-11-16 00:45:00,62823.0,63000.0,62501.0,62569.77,361.55495655
2021-11-16 01:00:00,62569.76,62663.81,61050.0,62076.69,1207.76159483
2021-11-16 01:15:00,62076.69,62219.98,61754.3,61946.13,438.13448795
2021-11-16 01:30:00,61942.44,62203.49,61640.84,62203.02,328.89959578
2021-11-16 01:45:00,62202.73,62311.53,62082.46,62180.02,260.05822939
2021-11-16 02:00:00,62180.01,62285.46,61923.35,62247.62,171.07622236
2021-11-16 02:15:00,62246.24,62292.93,62080.55,62103.15,135.96134292
2021-11-16 02:30:00,62091.41,62103.62,61795.46,61875.82,160.09266059
2021-11-16 02:45:00,61866.84,62000.86,61537.55,61672.37,200.51697377
2021-11-16 03:00:00,61668.12,61858.77,61400.23,61839.57,237.31276914
2021-11-16 03:15:00,61836.22,61853.24,60505.0,60956.82,554.28751754
2021-11-16 03:30:00,60956.81,61257.79,60500.5,60711.79,398.12891223
2021-11-16 03:45:00,60710.91,61250.0,60500.0,60959.61,358.1634438
2021-11-16 04:00:00,60959.6,61173.51,60500.0,60557.9,372.13018363
2021-11-16 04:15:00,60555.7,61248.19,60388.0,61159.14,406.95968759
2021-11-16 04:30:00,61153.06,61463.69,61072.67,61397.78,278.82304311
2021-11-16 04:45:00,61397.78,61564.05,61225.72,61239.07,227.61353649
2021-11-16 05:00:00,61247.69,61355.62,61050.0,61084.18,148.93680023
2021-11-16 05:15:00,61084.18,61400.0,61071.0,61385.49,102.40365799
2021-11-16 05:30:00,61385.49,61505.36,60822.18,61342.81,302.21323098
2021-11-16 05:45:00,61352.09,61354.5,60839.99,60974.55,150.29561223
2021-11-16 06:00:00,60969.91,61033.82,60744.65,61011.13,121.69983809
2021-11-16 06:15:00,61016.32,61026.74,60365.08,60414.0,242.36327665
2021-11-16 06:30:00,60414.0,60852.51,60343.34,60670.44,208.40338243
2021-11-16 06:45:00,60665.98,60954.05,60665.98,60871.59,165.21587457
2021-11-16 07:00:00,60871.59,61090.74,60788.32,60841.0,119.8024866
2021-11-16 07:15:00,60843.99,60945.04,60672.1,60796.61,113.43637147
2021-11-16 07:30:00,60789.35,60965.97,60455.91,60579.83,149.71957653
2021-11-16 07:45:00,60579.83,60832.09,60452.32,60822.02,113.46065987
2021-11-16 08:00:00,60822.03,60965.23,60608.22,60772.01,110.69244233
2021-11-16 08:15:00,60771.6,60943.18,60654.41,60761.0,82.73342264
2021-11-16 08:30:00,60759.07,61006.39,60743.85,61000.0,75.81940054
2021-11-16 08:45:00,61000.01,61056.33,60831.91,61024.25,92.63126106
2021-11-16 09:00:00,61024.75,61295.73,60701.95,60804.41,141.49599776
2021-11-16 09:15:00,60798.56,60804.36,60490.85,60580.0,96.01431548
2021-11-16 09:30:00,60588.46,60588.46,60250.0,60449.98,222.7730239
2021-11-16 09:45:00,60443.91,60652.63,60175.0,60202.82,201.47780171
2021-11-16 10:00:00,60201.21,60272.06,58638.0,58691.74,1312.01647409
2021-11-16 10:15:00,58680.49,59551.68,58665.2,59312.35,476.78032966
2021-11-16 10:30:00,59311.42,60000.0,59197.37,59999.89,292.35784477
2021-11-16 10:45:00,59999.89,60340.09,59739.44,60196.41,215.53161237
2021-11-16 11:00:00,60196.21,60555.55,60100.0,60382.34,315.23444843
2021-11-16 11:15:00,60383.52,60538.2,60227.15,60520.53,170.82343791
2021-11-16 11:30:00,60514.88,60688.66,60324.01,60418.47,189.59544843
2021-11-16 11:45:00,60421.84,60669.46,60413.9,60615.95,160.12041643
