Time,Open,High,Low,Close,Volume
2017-12-18 00:00:00,19378.99,19385.0,19250.0,19336.86,172.98370274
2017-12-18 00:15:00,19336.86,19336.86,19122.0,19123.0,392.51768767
2017-12-18 00:30:00,19123.0,19135.85,18505.05,18630.99,2105.90438033
2017-12-18 00:45:00,18631.0,18824.98,18200.0,18214.06,1620.40945952
2017-12-18 01:00:00,18218.01,18688.0,18218.01,18450.01,1148.99016667
2017-12-18 01:15:00,18450.01,18600.0,18315.0,18401.07,763.11080636
2017-12-18 01:30:00,18401.03,18870.0,18401.01,18859.29,759.99876972
2017-12-18 01:45:00,18859.28,18880.0,18700.0,18800.0,516.62872797
2017-12-18 02:00:00,18800.0,19098.82,18799.99,19085.01,602.46283093
2017-12-18 02:15:00,19085.01,19090.0,18885.0,18905.13,420.53242204
2017-12-18 02:30:00,18905.13,18905.13,18465.18,18627.61,886.65956897
2017-12-18 02:45:00,18627.53,18680.91,18432.0,18545.56,604.94452602
2017-12-18 03:00:00,18545.57,18773.0,18529.09,18664.99,408.80411267
2017-12-18 03:15:00,18665.0,18824.0,18664.99,18768.7,209.35318572
2017-12-18 03:30:00,18768.71,18786.31,18662.89,18689.45,185.72423567
2017-12-18 03:45:00,18689.45,18833.56,18670.0,18799.96,211.51648641
2017-12-18 04:00:00,18799.96,18887.65,18780.0,18822.69,217.83849186
2017-12-18 04:15:00,18822.69,19037.13,18822.68,19037.12,396.72287123
2017-12-18 04:30:00,19037.13,19099.99,18977.13,19015.0,294.22894299
2017-12-18 04:45:00,19017.97,19074.78,18928.45,18984.0,180.34698043
2017-12-18 05:00:00,18984.0,18987.8,18851.05,18946.39,211.49374385
2017-12-18 05:15:00,18946.38,19039.99,18892.68,19039.98,137.26797239
2017-12-18 05:30:00,19039.98,19098.03,19014.05,19040.68,178.11593207
2017-12-18 05:45:00,19040.69,19183.75,19020.19,19141.57,252.58105675
2017-12-18 06:00:00,19141.57,19144.58,18960.0,19059.51,247.77350659
2017-12-18 06:15:00,19059.5,19159.27,19059.5,19149.91,156.49669437
2017-12-18 06:30:00,19149.91,19173.47,19149.9,19173.47,79.99696751
2017-12-18 06:45:00,19173.46,19173.47,19117.54,19144.0,102.44126101
2017-12-18 07:00:00,19144.0,19144.0,19117.55,19117.55,77.86496306
2017-12-18 07:15:00,19117.55,19117.55,19058.62,19058.63,103.11325047
2017-12-18 07:30:00,19058.63,19073.0,19019.99,19072.98,95.37183043
2017-12-18 07:45:00,19072.97,19072.98,18810.1,18853.77,185.11569388
2017-12-18 08:00:00,18853.83,18969.27,18853.82,18969.26,76.98022721
