Time,Open,High,Low,Close,Volume
2021-03-15 00:00:00,58972.71,59525.16,58740.0,59382.78,752.41340441
2021-03-15 00:15:00,59390.06,59970.13,59309.15,59935.49,421.02139721
2021-03-15 00:30:00,59920.63,59964.47,59567.0,59783.09,407.75766708
2021-03-15 00:45:00,59787.27,59909.55,59429.99,59442.35,195.86026025
2021-03-15 01:00:00,59430.01,59785.54,59229.02,59620.93,238.51994405
2021-03-15 01:15:00,59623.15,60086.38,59464.58,60030.05,178.66151724
2021-03-15 01:30:00,60033.43,60249.0,59982.51,60141.84,150.87778503
2021-03-15 01:45:00,60141.84,60167.55,59938.43,60045.2,115.82257623
2021-03-15 02:00:00,60040.93,60300.0,60040.93,60158.1,250.38554895
2021-03-15 02:15:00,60162.81,60200.0,60031.36,60199.99,153.44765771
2021-03-15 02:30:00,60195.06,60284.03,60059.86,60205.59,123.43262174
2021-03-15 02:45:00,60195.1,60195.1,60006.25,60044.37,121.01067644
2021-03-15 03:00:00,60044.36,60290.0,60044.36,60182.21,130.73583798
2021-03-15 03:15:00,60170.0,60273.0,60081.26,60177.82,100.01751453
2021-03-15 03:30:00,60177.82,60273.0,60112.6,60264.13,151.1244452
2021-03-15 03:45:00,60264.13,60486.12,60250.29,60365.76,160.15739146
2021-03-15 04:00:00,60362.52,60601.07,60354.74,60425.34,191.27309702
2021-03-15 04:15:00,60424.39,60448.35,60264.13,60322.07,134.12595107
2021-03-15 04:30:00,60323.3,60340.12,59822.21,60055.49,228.72686272
2021-03-15 04:45:00,60046.16,60046.16,59633.19,59754.48,189.69778315
2021-03-15 05:00:00,59754.48,59829.38,59511.17,59621.29,158.82909133
2021-03-15 05:15:00,59625.73,59923.43,59590.01,59668.33,159.00699714
2021-03-15 05:30:00,59668.32,59797.22,59273.64,59352.51,225.02774712
2021-03-15 05:45:00,59352.7,59515.09,59000.0,59014.32,227.1681968
2021-03-15 06:00:00,59031.8,59353.98,59000.0,59263.94,175.96466298
2021-03-15 06:15:00,59259.89,59274.6,58811.08,59192.51,248.27197775
2021-03-15 06:30:00,59192.51,59207.59,58400.13,58526.33,582.21863408
2021-03-15 06:45:00,58538.56,58834.41,58495.01,58782.48,203.07930497
2021-03-15 07:00:00,58795.78,58799.66,58001.0,58034.28,495.387517
2021-03-15 07:15:00,58036.71,58154.75,57334.0,57886.04,866.34791376
2021-03-15 07:30:00,57886.02,58401.01,57594.03,58396.69,396.42122869
2021-03-15 07:45:00,58396.69,58396.69,57830.0,57850.01,220.65096077
2021-03-15 08:00:00,57856.76,58348.63,57553.56,58097.51,316.01040478
2021-03-15 08:15:00,58095.49,58393.95,58004.05,58249.25,144.20088763
2021-03-15 08:30:00,58232.4,58232.4,57936.02,58140.01,208.75710714
2021-03-15 08:45:00,58140.01,58144.53,57530.3,57745.53,333.72941549
2021-03-15 09:00:00,57746.64,58080.43,57400.0,57503.54,552.77166697
2021-03-15 09:15:00,57483.69,57680.19,55370.0,56061.49,1919.64233635
2021-03-15 09:30:00,56090.37,56397.79,54568.0,55444.62,1244.5270948
2021-03-15 09:45:00,55438.67,55855.92,54986.74,55831.89,819.99592471
2021-03-15 10:00:00,55825.51,56396.28,55509.07,56198.69,523.51136715
2021-03-15 10:15:00,56190.32,56447.69,55823.75,56116.94,336.74211113
2021-03-15 10:30:00,56113.19,56310.5,55842.93,55918.39,313.0069702
2021-03-15 10:45:00,55930.17,56442.65,55861.65,56374.25,230.20491121
2021-03-15 11:00:00,56373.09,56630.81,56001.0,56116.64,337.44908998
